Japan, Exposure to risk (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female          Male         Total
    2024        2       386434.30    406357.40    792791.70
    2024        3       391949.22    410883.63    802832.85
    2024        4       406403.11    424917.18    831320.29
    2024        5       423332.98    443340.02    866672.99
    2024        6       442146.05    463073.41    905219.46
    2024        7       454794.35    477314.11    932108.47
    2024        8       472107.75    496234.32    968342.07
    2024        9       481144.72    506034.47    987179.19
    2024       10       483582.74    508214.09    991796.82
    2024       11       493441.97    517282.00   1010723.97
    2024       12       498083.81    521975.71   1020059.52
    2024       13       507567.99    533531.85   1041099.84
    2024       14       511220.82    538506.17   1049726.99
    2024       15       518272.97    544538.56   1062811.53
    2024       16       522432.54    549648.88   1072081.41
    2024       17       522540.58    549542.67   1072083.25
    2024       18       515833.03    541788.67   1057621.70
    2024       19       524592.64    552770.04   1077362.68
    2024       20       539157.14    569474.96   1108632.09
    2024       21       548555.05    579701.16   1128256.21
    2024       22       565713.33    594923.55   1160636.88
    2024       23       573273.29    600099.92   1173373.21
    2024       24       573116.33    598419.98   1171536.31
    2024       25       578543.86    601228.24   1179772.09
    2024       26       581566.46    602394.42   1183960.88
    2024       27       585184.63    606291.04   1191475.67
    2024       28       579919.12    601666.95   1181586.07
    2024       29       592202.42    615737.80   1207940.22
    2024       30       581728.63    606561.05   1188289.68
    2024       31       575257.62    600344.01   1175601.64
    2024       32       580349.41    604939.06   1185288.47
    2024       33       580868.50    603597.63   1184466.12
    2024       34       591215.87    614278.26   1205494.13
    2024       35       613502.22    637709.24   1251211.46
    2024       36       626463.84    651108.18   1277572.03
    2024       37       644543.38    670372.21   1314915.59
    2024       38       662897.59    687599.27   1350496.86
    2024       39       690498.31    714040.13   1404538.44
    2024       40       709100.11    732943.69   1442043.80
    2024       41       717536.52    740814.15   1458350.66
    2024       42       715698.92    739573.53   1455272.44
    2024       43       730861.03    756503.38   1487364.41
    2024       44       761789.62    788547.00   1550336.62
    2024       45       787170.06    814075.59   1601245.65
    2024       46       815634.64    842968.11   1658602.75
    2024       47       839324.31    867677.23   1707001.54
    2024       48       876551.69    905129.02   1781680.71
    2024       49       924271.69    953749.45   1878021.13
    2024       50       965351.82    993563.91   1958915.72
    2024       51       977284.41   1003491.43   1980775.84
    2024       52       952684.90    978622.52   1931307.42
    2024       53       922615.39    945626.08   1868241.47
    2024       54       895559.00    914105.81   1809664.81
    2024       55       889188.98    905043.65   1794232.63
    2024       56       875934.10    885030.75   1760964.85
    2024       57       797097.48    804696.73   1601794.21
    2024       58       733724.27    738396.39   1472120.66
    2024       59       824822.68    822936.96   1647759.64
    2024       60       775178.54    772134.62   1547313.17
    2024       61       758225.75    752551.31   1510777.05
    2024       62       738378.09    729442.50   1467820.59
    2024       63       729514.45    714387.61   1443902.06
    2024       64       731733.58    711357.30   1443090.88
    2024       65       747753.13    721986.78   1469739.91
    2024       66       718361.74    687971.15   1406332.89
    2024       67       717328.02    682332.72   1399660.75
    2024       68       744711.28    703762.52   1448473.80
    2024       69       763716.58    716269.05   1479985.63
    2024       70       776674.94    717363.10   1494038.04
    2024       71       822091.72    746178.81   1568270.53
    2024       72       860481.71    771090.55   1631572.26
    2024       73       920633.91    815728.14   1736362.05
    2024       74       994626.55    865293.40   1859919.95
    2024       75      1050067.78    895909.71   1945977.50
    2024       76      1039462.13    876355.93   1915818.06
    2024       77       890759.97    735499.69   1626259.66
    2024       78       596672.69    475715.41   1072388.10
    2024       79       659843.26    507730.12   1167573.38
    2024       80       781530.88    585870.55   1367401.43
    2024       81       732358.26    536955.29   1269313.55
    2024       82       742834.64    530041.27   1272875.91
    2024       83       685300.02    473168.00   1158468.02
    2024       84       598772.05    398745.15    997517.21
    2024       85       517561.94    331176.87    848738.81
    2024       86       545757.35    332099.71    877857.07
    2024       87       515703.85    296585.00    812288.85
    2024       88       490248.94    265683.58    755932.52
    2024       89       426314.20    214988.39    641302.58
    2024       90       373165.50    174643.20    547808.70
    2024       91       342646.13    148295.94    490942.08
    2024       92       291031.24    115706.44    406737.68
    2024       93       248072.24     89948.36    338020.60
    2024       94       200315.77     65676.36    265992.13
